22/11/23 23:47:13,1028.85,12.05,82.04
22/11/23 23:47:14,1028.90,12.04,82.14
22/11/23 23:47:15,1028.79,12.05,82.14
22/11/23 23:47:16,1028.78,12.04,82.14
22/11/23 23:47:17,1028.83,12.05,82.14
22/11/23 23:47:18,1028.85,12.01,82.14
22/11/23 23:47:20,1028.83,12.01,82.14
22/11/23 23:47:21,1028.85,12.00,82.14
22/11/23 23:47:22,1028.75,12.00,82.14
22/11/23 23:47:23,1028.87,12.00,82.14
22/11/23 23:47:24,1028.84,12.00,82.14
22/11/23 23:47:25,1028.89,12.00,82.14
22/11/23 23:47:26,1028.85,11.98,82.14
22/11/23 23:47:27,1028.88,12.00,82.14
22/11/23 23:47:29,1028.90,11.98,82.24
22/11/23 23:47:30,1028.84,12.01,82.24
22/11/23 23:47:31,1028.84,12.00,82.24
22/11/23 23:47:32,1028.72,12.00,82.24
22/11/23 23:47:33,1028.78,11.97,82.24
22/11/23 23:47:34,1028.89,11.98,82.24
22/11/23 23:47:35,1028.80,12.00,82.24
22/11/23 23:47:36,1028.87,12.00,82.24
22/11/23 23:47:37,1028.85,12.00,82.24
22/11/23 23:47:39,1028.76,12.00,82.24
22/11/23 23:47:40,1028.78,12.00,82.35
22/11/23 23:47:41,1028.91,12.00,82.24
22/11/23 23:47:42,1028.82,12.00,82.24
22/11/23 23:47:43,1028.79,12.00,82.24
22/11/23 23:47:44,1028.85,12.00,82.35
22/11/23 23:47:45,1029.00,11.98,82.35
22/11/23 23:47:46,1028.82,11.98,82.24
22/11/23 23:47:48,1028.79,12.00,82.24
22/11/23 23:47:49,1028.77,11.98,82.35
22/11/23 23:47:50,1028.80,11.98,82.35
22/11/23 23:47:51,1028.86,11.97,82.35
22/11/23 23:47:52,1028.80,11.98,82.35
22/11/23 23:47:53,1028.80,11.98,82.35
22/11/23 23:47:54,1028.80,11.98,82.35
22/11/23 23:47:55,1028.75,11.97,82.35
22/11/23 23:47:57,1028.87,11.97,82.35
22/11/23 23:47:58,1028.80,11.97,82.35
22/11/23 23:47:59,1028.84,11.96,82.45
22/11/23 23:48:00,1028.85,11.96,82.45
22/11/23 23:48:01,1028.82,11.96,82.45
22/11/23 23:48:02,1028.80,11.94,82.45
22/11/23 23:48:03,1028.76,11.94,82.45
22/11/23 23:48:04,1028.89,11.94,82.45
22/11/23 23:48:06,1028.84,11.96,82.55
22/11/23 23:48:07,1028.79,11.96,82.55
22/11/23 23:48:08,1028.72,11.96,82.55
22/11/23 23:48:09,1028.92,11.97,82.55
22/11/23 23:48:10,1028.74,11.94,82.55
22/11/23 23:48:11,1028.77,11.96,82.55
22/11/23 23:48:12,1028.75,11.96,82.55
22/11/23 23:48:13,1028.75,11.97,82.55
22/11/23 23:48:14,1028.81,11.97,82.55
22/11/23 23:48:16,1028.82,11.97,82.55
22/11/23 23:48:17,1028.76,11.97,82.55
22/11/23 23:48:18,1028.84,11.97,82.55
22/11/23 23:48:19,1028.77,11.96,82.55
22/11/23 23:48:20,1028.82,11.93,82.55
22/11/23 23:48:21,1028.66,11.90,82.55
22/11/23 23:48:22,1028.89,11.88,82.55
22/11/23 23:48:23,1028.76,11.88,82.55
22/11/23 23:48:25,1028.83,11.88,82.65
22/11/23 23:48:26,1028.80,11.88,82.65
22/11/23 23:48:27,1028.89,11.87,82.65
22/11/23 23:48:28,1028.79,11.88,82.65
22/11/23 23:48:29,1028.66,11.87,82.65
22/11/23 23:48:30,1028.88,11.84,82.75
22/11/23 23:48:31,1028.69,11.82,82.79
22/11/23 23:48:32,1028.77,11.82,82.79
22/11/23 23:48:34,1028.84,11.84,82.86
22/11/23 23:48:35,1028.77,11.84,82.86
22/11/23 23:48:36,1028.87,11.84,82.86
22/11/23 23:48:37,1028.73,11.84,82.86
22/11/23 23:48:38,1028.81,11.84,82.96
22/11/23 23:48:39,1028.77,11.82,83.00
22/11/23 23:48:40,1028.79,11.85,82.96
22/11/23 23:48:41,1028.81,11.87,82.96
22/11/23 23:48:43,1028.84,11.87,82.96
22/11/23 23:48:44,1028.81,11.87,82.96
22/11/23 23:48:45,1028.78,11.87,82.96
22/11/23 23:48:46,1028.72,11.85,83.06
22/11/23 23:48:47,1028.88,11.85,83.06
22/11/23 23:48:48,1028.85,11.85,83.06
22/11/23 23:48:49,1028.85,11.87,83.06
22/11/23 23:48:50,1028.74,11.87,83.06
22/11/23 23:48:51,1028.81,11.85,83.06
22/11/23 23:48:53,1028.69,11.87,83.06
22/11/23 23:48:54,1028.78,11.87,83.06
22/11/23 23:48:55,1028.78,11.87,83.06
22/11/23 23:48:56,1028.76,11.88,83.06
22/11/23 23:48:57,1028.84,11.88,83.06
22/11/23 23:48:58,1028.85,11.90,83.06
22/11/23 23:48:59,1028.74,11.88,83.06
22/11/23 23:49:00,1028.80,11.88,83.06
22/11/23 23:49:02,1028.84,11.93,83.06
